line_item_id,transaction_id,product_id,promotion_id,quantity,line_item_amount,customer_id,store_id,transaction_date,total_amount,customer_phone_x,product_name,product_category,unit_price,current_stock_level,first_name,email,loyalty_status,total_loyalty_points,last_purchase_date,segment_id,customer_phone_y,customer_since,store_name,store_city,store_region,opening_date,promotion_name,start_date,end_date,discount_percentage,applicable_category
2110,TXN100671,16,,4,5537.0,82.0,5,2026-02-04 08:11:01.667845,4434.8,3787802823,Summer,Apparel,1384.25,898,Janet,vazquezrobert@example.org,Bronze,4067.0,2025-12-09,AR,8132059974.0,2023-02-17,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
2111,TXN100672,30,,3,5646.06,48.0,5,2026-01-28 08:11:01.667889,3931.39,7113688196,Send,Home,1882.02,876,Desiree,ncox@example.org,Bronze,4976.0,2025-12-27,HS,5285643423.0,2022-05-17,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
2112,TXN100672,25,,4,4256.52,48.0,5,2026-01-28 08:11:01.667889,3931.39,7113688196,Money,Electronics,1064.13,60,Desiree,ncox@example.org,Bronze,4976.0,2025-12-27,HS,5285643423.0,2022-05-17,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
2113,TXN100672,3,1.0,1,1581.09,48.0,5,2026-01-28 08:11:01.667889,3931.39,7113688196,Picture,Grocery,1581.09,882,Desiree,ncox@example.org,Bronze,4976.0,2025-12-27,HS,5285643423.0,2022-05-17,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,Deep Sale,2026-01-06,2026-02-08,21.43,Grocery
2114,TXN100672,11,,4,7601.32,48.0,5,2026-01-28 08:11:01.667889,3931.39,7113688196,Tough,Home,1900.33,315,Desiree,ncox@example.org,Bronze,4976.0,2025-12-27,HS,5285643423.0,2022-05-17,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
2115,TXN100673,16,5.0,2,2768.5,44.0,4,2026-01-31 08:11:01.667934,4572.12,8836059029,Summer,Apparel,1384.25,898,James,nelsonlaura@example.net,Gold,262.0,2026-01-18,HS,335022773.0,2024-04-19,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,Result Sale,2026-01-12,2026-02-06,19.15,Beauty
2116,TXN100673,5,1.0,4,4211.04,44.0,4,2026-01-31 08:11:01.667934,4572.12,8836059029,Least,Beauty,1052.76,290,James,nelsonlaura@example.net,Gold,262.0,2026-01-18,HS,335022773.0,2024-04-19,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,Deep Sale,2026-01-06,2026-02-08,21.43,Grocery
2117,TXN100673,7,,2,281.16,44.0,4,2026-01-31 08:11:01.667934,4572.12,8836059029,Later,Grocery,140.58,481,James,nelsonlaura@example.net,Gold,262.0,2026-01-18,HS,335022773.0,2024-04-19,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
2118,TXN100673,4,2.0,4,1757.44,44.0,4,2026-01-31 08:11:01.667934,4572.12,8836059029,Offer,Beauty,439.36,835,James,nelsonlaura@example.net,Gold,262.0,2026-01-18,HS,335022773.0,2024-04-19,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,Full Sale,2026-01-19,2026-02-17,15.89,Beauty
2119,TXN100673,26,,1,1116.09,44.0,4,2026-01-31 08:11:01.667934,4572.12,8836059029,Well,Grocery,1116.09,176,James,nelsonlaura@example.net,Gold,262.0,2026-01-18,HS,335022773.0,2024-04-19,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
2120,TXN100674,6,,2,2410.42,23.0,1,2026-01-31 08:11:01.667993,227.71,2196923993,Daughter,Apparel,1205.21,475,Derrick,bbryant@example.net,Silver,3397.0,2026-01-15,REG,4653891358.0,2024-12-07,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
2121,TXN100674,11,,1,1900.33,23.0,1,2026-01-31 08:11:01.667993,227.71,2196923993,Tough,Home,1900.33,315,Derrick,bbryant@example.net,Silver,3397.0,2026-01-15,REG,4653891358.0,2024-12-07,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
2122,TXN100674,30,5.0,4,7528.08,23.0,1,2026-01-31 08:11:01.667993,227.71,2196923993,Send,Home,1882.02,876,Derrick,bbryant@example.net,Silver,3397.0,2026-01-15,REG,4653891358.0,2024-12-07,Wood-Davis Store,Snyderport,Georgia,2024-04-15,Result Sale,2026-01-12,2026-02-06,19.15,Beauty
2123,TXN100674,20,,1,117.06,23.0,1,2026-01-31 08:11:01.667993,227.71,2196923993,Standard,Home,117.06,236,Derrick,bbryant@example.net,Silver,3397.0,2026-01-15,REG,4653891358.0,2024-12-07,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
2124,TXN100674,21,,2,3646.34,23.0,1,2026-01-31 08:11:01.667993,227.71,2196923993,Draw,Apparel,1823.17,783,Derrick,bbryant@example.net,Silver,3397.0,2026-01-15,REG,4653891358.0,2024-12-07,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
2125,TXN100675,20,,2,234.12,7.0,3,2026-02-01 08:11:01.668035,4062.4,9180060717,Standard,Home,117.06,236,Donna,silvabrendan@example.com,Bronze,3510.0,2025-12-22,HS,4704989788.0,2023-03-26,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
2126,TXN100676,25,,1,1064.13,20.0,3,2026-02-04 08:11:01.668079,590.66,6886489803,Money,Electronics,1064.13,60,Ronald,stephanie53@example.net,Bronze,3272.0,2026-01-30,REG,8462862382.0,2024-03-29,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
2127,TXN100676,10,2.0,3,530.55,20.0,3,2026-02-04 08:11:01.668079,590.66,6886489803,Without,Beauty,176.85,721,Ronald,stephanie53@example.net,Bronze,3272.0,2026-01-30,REG,8462862382.0,2024-03-29,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,Full Sale,2026-01-19,2026-02-17,15.89,Beauty
2128,TXN100677,28,,2,3881.38,97.0,4,2026-01-30 08:11:01.668124,4982.32,2595324542,Loss,Apparel,1940.69,832,Kelly,mark45@example.com,Bronze,3446.0,2026-01-30,REG,4170200357.0,2022-12-08,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
2129,TXN100677,3,,1,1581.09,97.0,4,2026-01-30 08:11:01.668124,4982.32,2595324542,Picture,Grocery,1581.09,882,Kelly,mark45@example.com,Bronze,3446.0,2026-01-30,REG,4170200357.0,2022-12-08,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
2130,TXN100677,25,1.0,1,1064.13,97.0,4,2026-01-30 08:11:01.668124,4982.32,2595324542,Money,Electronics,1064.13,60,Kelly,mark45@example.com,Bronze,3446.0,2026-01-30,REG,4170200357.0,2022-12-08,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,Deep Sale,2026-01-06,2026-02-08,21.43,Grocery
2131,TXN100677,3,,3,4743.27,97.0,4,2026-01-30 08:11:01.668124,4982.32,2595324542,Picture,Grocery,1581.09,882,Kelly,mark45@example.com,Bronze,3446.0,2026-01-30,REG,4170200357.0,2022-12-08,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
2132,TXN100677,24,,2,1315.68,97.0,4,2026-01-30 08:11:01.668124,4982.32,2595324542,Technology,Electronics,657.84,512,Kelly,mark45@example.com,Bronze,3446.0,2026-01-30,REG,4170200357.0,2022-12-08,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
2133,TXN100678,26,,2,2232.18,119.0,2,2026-02-01 08:11:01.668168,4212.19,5253437209,Well,Grocery,1116.09,176,Amanda,perkinsgina@example.org,Silver,2565.0,2025-12-17,HS,2168182977.0,2023-09-16,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
2134,TXN100679,3,,3,4743.27,75.0,3,2026-02-04 08:11:01.668213,1658.22,2678145487,Picture,Grocery,1581.09,882,Anthony,manuel20@example.net,Silver,4973.0,2026-02-02,AR,1332670868.0,2024-05-15,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
2135,TXN100679,6,4.0,4,4820.84,75.0,3,2026-02-04 08:11:01.668213,1658.22,2678145487,Daughter,Apparel,1205.21,475,Anthony,manuel20@example.net,Silver,4973.0,2026-02-02,AR,1332670868.0,2024-05-15,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,Follow Sale,2026-01-17,2026-02-19,6.19,Electronics
2136,TXN100679,1,,3,2293.23,75.0,3,2026-02-04 08:11:01.668213,1658.22,2678145487,Guy,Home,764.41,977,Anthony,manuel20@example.net,Silver,4973.0,2026-02-02,AR,1332670868.0,2024-05-15,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
2137,TXN100679,28,,3,5822.07,75.0,3,2026-02-04 08:11:01.668213,1658.22,2678145487,Loss,Apparel,1940.69,832,Anthony,manuel20@example.net,Silver,4973.0,2026-02-02,AR,1332670868.0,2024-05-15,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
2138,TXN100679,1,,2,1528.82,75.0,3,2026-02-04 08:11:01.668213,1658.22,2678145487,Guy,Home,764.41,977,Anthony,manuel20@example.net,Silver,4973.0,2026-02-02,AR,1332670868.0,2024-05-15,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
2139,TXN100680,26,2.0,2,2232.18,90.0,5,2026-02-02 08:11:01.668257,3532.75,3211409508,Well,Grocery,1116.09,176,Kim,regina34@example.net,Gold,4496.0,2026-01-30,AR,3984899521.0,2021-07-16,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,Full Sale,2026-01-19,2026-02-17,15.89,Beauty
2140,TXN100681,29,,2,3123.02,72.0,4,2026-01-31 08:11:01.668300,4747.01,4599704779,Ground,Home,1561.51,84,Amanda,avilajames@example.com,Bronze,98.0,2025-12-10,AR,756032853.0,2021-10-01,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
2141,TXN100681,1,,2,1528.82,72.0,4,2026-01-31 08:11:01.668300,4747.01,4599704779,Guy,Home,764.41,977,Amanda,avilajames@example.com,Bronze,98.0,2025-12-10,AR,756032853.0,2021-10-01,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
2142,TXN100681,30,5.0,3,5646.06,72.0,4,2026-01-31 08:11:01.668300,4747.01,4599704779,Send,Home,1882.02,876,Amanda,avilajames@example.com,Bronze,98.0,2025-12-10,AR,756032853.0,2021-10-01,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,Result Sale,2026-01-12,2026-02-06,19.15,Beauty
2143,TXN100682,3,,1,1581.09,22.0,2,2026-02-01 08:11:01.668342,2503.14,6061593070,Picture,Grocery,1581.09,882,Devin,stevemann@example.com,Gold,4282.0,2026-01-25,AR,5001006241.0,2023-04-15,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
2144,TXN100682,9,,3,1147.56,22.0,2,2026-02-01 08:11:01.668342,2503.14,6061593070,Little,Grocery,382.52,271,Devin,stevemann@example.com,Gold,4282.0,2026-01-25,AR,5001006241.0,2023-04-15,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
2145,TXN100682,23,,2,2683.84,22.0,2,2026-02-01 08:11:01.668342,2503.14,6061593070,Process,Home,1341.92,399,Devin,stevemann@example.com,Gold,4282.0,2026-01-25,AR,5001006241.0,2023-04-15,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
2146,TXN100682,2,,1,939.34,22.0,2,2026-02-01 08:11:01.668342,2503.14,6061593070,Throughout,Beauty,939.34,289,Devin,stevemann@example.com,Gold,4282.0,2026-01-25,AR,5001006241.0,2023-04-15,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
2151,TXN100684,5,,2,2105.52,103.0,3,2026-02-04 08:11:01.668429,739.4,4566467975,Least,Beauty,1052.76,290,Madison,michellewilson@example.org,Bronze,3354.0,2026-01-20,REG,8908973137.0,2022-06-14,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
2152,TXN100684,12,,2,3865.96,103.0,3,2026-02-04 08:11:01.668429,739.4,4566467975,Hour,Grocery,1932.98,744,Madison,michellewilson@example.org,Bronze,3354.0,2026-01-20,REG,8908973137.0,2022-06-14,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
2153,TXN100684,24,,4,2631.36,103.0,3,2026-02-04 08:11:01.668429,739.4,4566467975,Technology,Electronics,657.84,512,Madison,michellewilson@example.org,Bronze,3354.0,2026-01-20,REG,8908973137.0,2022-06-14,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
2154,TXN100684,22,1.0,2,1109.24,103.0,3,2026-02-04 08:11:01.668429,739.4,4566467975,Raise,Beauty,554.62,207,Madison,michellewilson@example.org,Bronze,3354.0,2026-01-20,REG,8908973137.0,2022-06-14,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,Deep Sale,2026-01-06,2026-02-08,21.43,Grocery
2155,TXN100684,12,,1,1932.98,103.0,3,2026-02-04 08:11:01.668429,739.4,4566467975,Hour,Grocery,1932.98,744,Madison,michellewilson@example.org,Bronze,3354.0,2026-01-20,REG,8908973137.0,2022-06-14,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
2156,TXN100685,10,,1,176.85,2.0,2,2026-02-03 08:11:01.668474,823.79,5661164976,Without,Beauty,176.85,721,Erin,ann03@example.com,Bronze,3474.0,2026-01-22,HS,1185027919.0,2021-07-10,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
2157,TXN100685,20,,1,117.06,2.0,2,2026-02-03 08:11:01.668474,823.79,5661164976,Standard,Home,117.06,236,Erin,ann03@example.com,Bronze,3474.0,2026-01-22,HS,1185027919.0,2021-07-10,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
2158,TXN100685,3,,3,4743.27,2.0,2,2026-02-03 08:11:01.668474,823.79,5661164976,Picture,Grocery,1581.09,882,Erin,ann03@example.com,Bronze,3474.0,2026-01-22,HS,1185027919.0,2021-07-10,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
2159,TXN100685,3,,2,3162.18,2.0,2,2026-02-03 08:11:01.668474,823.79,5661164976,Picture,Grocery,1581.09,882,Erin,ann03@example.com,Bronze,3474.0,2026-01-22,HS,1185027919.0,2021-07-10,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
2160,TXN100686,29,4.0,3,4684.53,108.0,1,2026-01-30 08:11:01.668519,2678.84,9901892164,Ground,Home,1561.51,84,Ronald,kaitlyn45@example.org,Silver,3067.0,2025-12-29,AR,3704627622.0,2021-05-28,Wood-Davis Store,Snyderport,Georgia,2024-04-15,Follow Sale,2026-01-17,2026-02-19,6.19,Electronics
2161,TXN100686,18,,2,575.94,108.0,1,2026-01-30 08:11:01.668519,2678.84,9901892164,Process,Beauty,287.97,811,Ronald,kaitlyn45@example.org,Silver,3067.0,2025-12-29,AR,3704627622.0,2021-05-28,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
2162,TXN100687,14,3.0,1,644.0,90.0,1,2026-01-30 08:11:01.668571,4715.42,7051697816,Consider,Apparel,644.0,768,Kim,regina34@example.net,Gold,4496.0,2026-01-30,AR,3984899521.0,2021-07-16,Wood-Davis Store,Snyderport,Georgia,2024-04-15,Next Sale,2026-01-23,2026-02-09,23.25,ALL
2163,TXN100688,15,3.0,4,961.84,38.0,4,2026-01-28 08:11:01.668615,1680.76,6217950755,Tell,Home,240.46,357,Troy,jenniferwebster@example.net,Gold,2385.0,2025-12-12,HS,5111106382.0,2022-04-10,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,Next Sale,2026-01-23,2026-02-09,23.25,ALL
2164,TXN100688,16,,3,4152.75,38.0,4,2026-01-28 08:11:01.668615,1680.76,6217950755,Summer,Apparel,1384.25,898,Troy,jenniferwebster@example.net,Gold,2385.0,2025-12-12,HS,5111106382.0,2022-04-10,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
2165,TXN100688,17,,1,908.3,38.0,4,2026-01-28 08:11:01.668615,1680.76,6217950755,Ask,Home,908.3,72,Troy,jenniferwebster@example.net,Gold,2385.0,2025-12-12,HS,5111106382.0,2022-04-10,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
2166,TXN100688,22,,2,1109.24,38.0,4,2026-01-28 08:11:01.668615,1680.76,6217950755,Raise,Beauty,554.62,207,Troy,jenniferwebster@example.net,Gold,2385.0,2025-12-12,HS,5111106382.0,2022-04-10,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
2167,TXN100688,23,5.0,4,5367.68,38.0,4,2026-01-28 08:11:01.668615,1680.76,6217950755,Process,Home,1341.92,399,Troy,jenniferwebster@example.net,Gold,2385.0,2025-12-12,HS,5111106382.0,2022-04-10,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,Result Sale,2026-01-12,2026-02-06,19.15,Beauty
2168,TXN100689,26,,4,4464.36,83.0,5,2026-01-30 08:11:01.668659,1654.69,2710705529,Well,Grocery,1116.09,176,April,johnsonbeverly@example.org,Bronze,160.0,2025-12-18,HS,9815034358.0,2024-01-29,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
2169,TXN100689,1,5.0,2,1528.82,83.0,5,2026-01-30 08:11:01.668659,1654.69,2710705529,Guy,Home,764.41,977,April,johnsonbeverly@example.org,Bronze,160.0,2025-12-18,HS,9815034358.0,2024-01-29,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,Result Sale,2026-01-12,2026-02-06,19.15,Beauty
2170,TXN100689,30,,2,3764.04,83.0,5,2026-01-30 08:11:01.668659,1654.69,2710705529,Send,Home,1882.02,876,April,johnsonbeverly@example.org,Bronze,160.0,2025-12-18,HS,9815034358.0,2024-01-29,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
2171,TXN100689,20,,2,234.12,83.0,5,2026-01-30 08:11:01.668659,1654.69,2710705529,Standard,Home,117.06,236,April,johnsonbeverly@example.org,Bronze,160.0,2025-12-18,HS,9815034358.0,2024-01-29,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
2172,TXN100689,23,3.0,3,4025.76,83.0,5,2026-01-30 08:11:01.668659,1654.69,2710705529,Process,Home,1341.92,399,April,johnsonbeverly@example.org,Bronze,160.0,2025-12-18,HS,9815034358.0,2024-01-29,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,Next Sale,2026-01-23,2026-02-09,23.25,ALL
2173,TXN100690,16,,4,5537.0,28.0,4,2026-01-31 08:11:01.668703,3361.11,7720500536,Summer,Apparel,1384.25,898,Jason,acevedoheather@example.com,Gold,1369.0,2026-01-08,REG,7890100057.0,2021-09-27,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
2174,TXN100690,8,,2,2469.42,28.0,4,2026-01-31 08:11:01.668703,3361.11,7720500536,Weight,Grocery,1234.71,746,Jason,acevedoheather@example.com,Gold,1369.0,2026-01-08,REG,7890100057.0,2021-09-27,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
2175,TXN100691,18,,4,1151.88,93.0,1,2026-01-29 08:11:01.668746,3473.64,6041615534,Process,Beauty,287.97,811,Andrew,hughesjill@example.com,Gold,2735.0,2026-01-20,HS,1201197950.0,2022-05-07,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
2176,TXN100691,26,,3,3348.27,93.0,1,2026-01-29 08:11:01.668746,3473.64,6041615534,Well,Grocery,1116.09,176,Andrew,hughesjill@example.com,Gold,2735.0,2026-01-20,HS,1201197950.0,2022-05-07,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
2177,TXN100691,27,,2,820.94,93.0,1,2026-01-29 08:11:01.668746,3473.64,6041615534,Ball,Grocery,410.47,34,Andrew,hughesjill@example.com,Gold,2735.0,2026-01-20,HS,1201197950.0,2022-05-07,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
2178,TXN100692,19,,3,3046.77,108.0,1,2026-02-02 08:11:01.668836,4971.99,6013728260,Security,Electronics,1015.59,941,Ronald,kaitlyn45@example.org,Silver,3067.0,2025-12-29,AR,3704627622.0,2021-05-28,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
2179,TXN100693,20,,1,117.06,77.0,5,2026-02-01 08:11:01.668883,1659.26,644942860,Standard,Home,117.06,236,Nicholas,churst@example.org,Silver,3777.0,2025-12-28,HS,2439108397.0,2025-10-20,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
2180,TXN100693,4,,1,439.36,77.0,5,2026-02-01 08:11:01.668883,1659.26,644942860,Offer,Beauty,439.36,835,Nicholas,churst@example.org,Silver,3777.0,2025-12-28,HS,2439108397.0,2025-10-20,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
2181,TXN100693,23,1.0,1,1341.92,77.0,5,2026-02-01 08:11:01.668883,1659.26,644942860,Process,Home,1341.92,399,Nicholas,churst@example.org,Silver,3777.0,2025-12-28,HS,2439108397.0,2025-10-20,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,Deep Sale,2026-01-06,2026-02-08,21.43,Grocery
2182,TXN100694,8,,3,3704.13,81.0,2,2026-01-30 08:11:01.668927,2871.2,6625844778,Weight,Grocery,1234.71,746,Ronald,jtorres@example.org,Silver,956.0,2026-01-22,REG,5141752312.0,2025-01-27,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
2183,TXN100695,4,,1,439.36,95.0,3,2026-02-02 08:11:01.668986,481.25,9067362400,Offer,Beauty,439.36,835,Christopher,zachary01@example.net,Silver,954.0,2026-01-14,REG,2596760758.0,2021-11-03,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
2184,TXN100695,29,,4,6246.04,95.0,3,2026-02-02 08:11:01.668986,481.25,9067362400,Ground,Home,1561.51,84,Christopher,zachary01@example.net,Silver,954.0,2026-01-14,REG,2596760758.0,2021-11-03,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
2185,TXN100695,26,,2,2232.18,95.0,3,2026-02-02 08:11:01.668986,481.25,9067362400,Well,Grocery,1116.09,176,Christopher,zachary01@example.net,Silver,954.0,2026-01-14,REG,2596760758.0,2021-11-03,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
2186,TXN100695,17,,1,908.3,95.0,3,2026-02-02 08:11:01.668986,481.25,9067362400,Ask,Home,908.3,72,Christopher,zachary01@example.net,Silver,954.0,2026-01-14,REG,2596760758.0,2021-11-03,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
2187,TXN100696,26,,2,2232.18,81.0,3,2026-01-28 08:11:01.669031,4438.07,336306808,Well,Grocery,1116.09,176,Ronald,jtorres@example.org,Silver,956.0,2026-01-22,REG,5141752312.0,2025-01-27,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
2188,TXN100696,16,,1,1384.25,81.0,3,2026-01-28 08:11:01.669031,4438.07,336306808,Summer,Apparel,1384.25,898,Ronald,jtorres@example.org,Silver,956.0,2026-01-22,REG,5141752312.0,2025-01-27,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
2189,TXN100696,4,5.0,3,1318.08,81.0,3,2026-01-28 08:11:01.669031,4438.07,336306808,Offer,Beauty,439.36,835,Ronald,jtorres@example.org,Silver,956.0,2026-01-22,REG,5141752312.0,2025-01-27,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,Result Sale,2026-01-12,2026-02-06,19.15,Beauty
2190,TXN100696,14,,1,644.0,81.0,3,2026-01-28 08:11:01.669031,4438.07,336306808,Consider,Apparel,644.0,768,Ronald,jtorres@example.org,Silver,956.0,2026-01-22,REG,5141752312.0,2025-01-27,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
2191,TXN100696,11,,2,3800.66,81.0,3,2026-01-28 08:11:01.669031,4438.07,336306808,Tough,Home,1900.33,315,Ronald,jtorres@example.org,Silver,956.0,2026-01-22,REG,5141752312.0,2025-01-27,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
2192,TXN100697,19,3.0,2,2031.18,1.0,1,2026-01-30 08:11:01.669075,1399.54,4292826167,Security,Electronics,1015.59,941,Chris,kingsteven@example.org,Gold,854.0,2026-01-15,HS,4309543328.0,2024-08-16,Wood-Davis Store,Snyderport,Georgia,2024-04-15,Next Sale,2026-01-23,2026-02-09,23.25,ALL
2193,TXN100697,3,,2,3162.18,1.0,1,2026-01-30 08:11:01.669075,1399.54,4292826167,Picture,Grocery,1581.09,882,Chris,kingsteven@example.org,Gold,854.0,2026-01-15,HS,4309543328.0,2024-08-16,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
2194,TXN100697,27,,1,410.47,1.0,1,2026-01-30 08:11:01.669075,1399.54,4292826167,Ball,Grocery,410.47,34,Chris,kingsteven@example.org,Gold,854.0,2026-01-15,HS,4309543328.0,2024-08-16,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
2195,TXN100697,13,1.0,4,6505.48,1.0,1,2026-01-30 08:11:01.669075,1399.54,4292826167,Approach,Beauty,1626.37,739,Chris,kingsteven@example.org,Gold,854.0,2026-01-15,HS,4309543328.0,2024-08-16,Wood-Davis Store,Snyderport,Georgia,2024-04-15,Deep Sale,2026-01-06,2026-02-08,21.43,Grocery
2196,TXN100697,15,,3,721.38,1.0,1,2026-01-30 08:11:01.669075,1399.54,4292826167,Tell,Home,240.46,357,Chris,kingsteven@example.org,Gold,854.0,2026-01-15,HS,4309543328.0,2024-08-16,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
2197,TXN100698,1,4.0,1,764.41,32.0,1,2026-01-29 08:11:01.669120,3956.4,1723785723,Guy,Home,764.41,977,Allison,scox@example.net,Gold,2911.0,2026-01-29,HS,4244141172.0,2026-01-16,Wood-Davis Store,Snyderport,Georgia,2024-04-15,Follow Sale,2026-01-17,2026-02-19,6.19,Electronics
2198,TXN100698,24,1.0,3,1973.52,32.0,1,2026-01-29 08:11:01.669120,3956.4,1723785723,Technology,Electronics,657.84,512,Allison,scox@example.net,Gold,2911.0,2026-01-29,HS,4244141172.0,2026-01-16,Wood-Davis Store,Snyderport,Georgia,2024-04-15,Deep Sale,2026-01-06,2026-02-08,21.43,Grocery
